# Based on the Artemis Motorway drive cycle,
# time [s],current [A]
9319,1.068284
9320,2.212711
9321,1.105211
9322,1.765011
9323,1.707942
9324,2.069734
9325,1.176928
9326,1.177539
9327,1.177234
9328,1.177539
9329,2.024567
9330,2.407416
9331,1.677729
9332,2.132448
9333,1.728542
9334,2.189212
9335,1.336995
9336,1.780728
9337,0.910964
9338,1.336538
9339,1.337148
9340,1.337453
9341,1.780728
9342,1.352407
9343,1.352407
9344,1.798734
9345,1.368429
9346,1.367971
9347,1.816129
9348,1.833982
9349,2.308232
9350,1.431907
9351,2.348058
9352,1.464408
9353,1.925231
9354,1.851225
9355,1.125963
9356,1.480735
9357,1.48043
9358,1.022812
9359,1.464866
9360,1.008164
9361,1.448234
9362,0.993362
9363,0.979324
9364,1.415274
9365,0.966049
9366,1.85153
9367,0.519417
9368,1.384146
9369,1.383536
9370,0.495766
9371,0.910201
9372,0.89723
9373,0.883345
9374,0.870375
9375,0.856794
9376,0.844587
9377,0.831159
9378,1.246509
9379,0.819104
9380,1.231098
9381,1.231861
9382,0.891127
9383,1.220264
9384,1.219806
9385,1.219806
9386,2.427405
9387,2.573892
9388,3.543755
9389,2.745861
9390,3.658045
9391,3.400168
9392,3.992218
9393,3.6318
9394,3.133135
9395,2.797131
9396,2.843366
9397,2.37995
9398,2.915389
9399,1.932097
9400,2.962692
9401,1.972686
9402,1.972839
9403,1.972686
9404,1.972686
9405,2.490272
9406,1.993744
9407,1.992828
9408,1.993286
9409,1.993286
9410,1.993439
9411,-0.268101
9412,-0.482948
9413,-0.083162
9414,1.219959
9415,1.204089
9416,1.18761
9417,1.650721
9418,1.650721
9419,1.650416
9420,1.650721
9421,1.650568
9422,2.133974
9423,1.188067
9424,2.619974
9425,1.204395
9426,2.153658
9427,1.204395
9428,1.187304
9429,2.133211
9430,2.642252
9431,2.687877
9432,2.732433
9433,2.778668
9434,2.825208
9435,2.871901
9436,2.919661
9437,2.968032
9438,1.976043
9439,3.015946
9440,3.066758
9441,2.05951
9442,2.585946
9443,2.608682
9444,2.10193
9445,2.102388
9446,2.102235
9447,1.575189
9448,2.081025
9449,1.555962
9450,2.059358
9451,1.537499
9452,2.0383
9453,1.518273
9454,1.499657
9455,2.517433
9456,0.985275
9457,1.976806
9458,1.462272
9459,1.444266
9460,1.93576
9461,1.426413
9462,1.40795
9463,1.39086
9464,1.373159
9465,1.857786
9466,0.857862
9467,1.320668
9468,1.799191
9469,1.303883
9470,1.286336
9471,2.255894
9472,2.276341
9473,1.799649
9474,2.298314
9475,1.818265
9476,1.817655
9477,2.319066
9478,1.836881
9479,1.837491
9480,2.340581
9481,1.355459
9482,2.341192
9483,1.355306
9484,2.341192
9485,1.857023
9486,1.857023
9487,1.355154
9488,0.842603
9489,1.303578
9490,0.312047
9491,0.274815
9492,2.153353
9493,1.686427
9494,2.1738
9495,1.705653
9496,2.193942
9497,1.236439
9498,1.705348
9499,2.194095
9500,2.710155
9501,1.761044
9502,2.755474
9503,2.298466
9504,2.319371
9505,2.341192
9506,1.85687
9507,2.362402
9508,1.876097
9509,1.876707
9510,2.99794
9511,1.209583
9512,1.892576
9513,2.607156
9514,1.210193
9515,3.328908
9516,1.23415
9517,1.920348
9518,2.638743
9519,1.233997
9520,2.639048
9521,1.233845
9522,1.919738
9523,2.63798
9524,1.233997
9525,1.920348
9526,1.919585
9527,1.9205
9528,1.920348
9529,1.920195
9530,1.21004
9531,1.892271
9532,2.606699
9533,0.50721
9534,2.575113
9535,1.186084
9536,2.574655
9537,1.186084
9538,1.864195
9539,2.574807
9540,1.185779
9541,2.57496
9542,1.892271
9543,1.892424
9544,2.606546
9545,1.209888
9546,2.606699
9547,1.91928
9548,1.920195
9549,2.638437
9550,1.947967
9551,2.774243
9552,1.980163
9553,1.980621
9554,2.708324
9555,2.009308
9556,2.010376
9557,2.009918
9558,2.009461
9559,2.009613
9560,2.009918
9561,2.009461
9562,2.740826
9563,2.038453
9564,1.31136
9565,2.740063
9566,2.038453
9567,2.0383
9568,2.0383
9569,2.039063
9570,2.0383
9571,2.038453
9572,2.039063
9573,2.0383
9574,2.773785
9575,2.06836
9576,2.068055
9577,2.068208
9578,2.807202
9579,2.09781
9580,2.098268
9581,2.947585
9582,1.286946
9583,2.946975
9584,1.286488
9585,2.097963
9586,0.634165
9587,1.311055
9588,0.469062
9589,1.948425
9590,1.233845
9591,1.209277
9592,1.892271
9593,1.185779
9594,1.864805
9595,1.86511
9596,1.16289
9597,1.837491
9598,1.837034
9599,1.837644
9600,1.837186
9601,2.239872
9602,1.85275
9603,2.663462
9604,1.884642
9605,3.421225
9606,2.666972
9607,1.972229
9608,1.254597
9609,1.128862
9610,1.202716
9611,1.078965
9612,1.853208
9613,1.152361
9614,0.343175
9615,0.208286
9616,1.7084
9617,2.493629
9618,1.73846
9619,1.738613
9620,0.95903
9621,-0.194858
9622,0.212406
9623,0.826429
9624,0.160525
9625,-0.244907
9626,-0.601358
9627,-1.844816
9628,-2.10071
9629,-2.101015
9630,-0.876936
9631,0.227665
9632,1.697566
9633,2.815442
9634,2.949722
9635,1.421073
9636,1.969329
9637,2.021973
9638,-0.097505
9639,1.411765
9640,1.508202
9641,-0.097658
9642,1.41146
9643,1.508659
9644,2.626535
9645,2.235447
9646,2.214847
9647,1.616846
9648,1.070726
9649,2.299229
9650,1.77142
9651,2.988327
9652,1.875181
9653,2.510872
9654,1.869535
9655,1.981994
9656,0.611124
9657,1.9823
9658,2.011749
9659,0.63035
9660,2.637369
9661,0.735027
9662,1.330282
9663,2.672007
9664,0.666819
9665,-0.317998
9666,2.692912
9667,1.952697
9668,2.702525
9669,3.512474
9670,1.473869
9671,0.11368
9672,-0.303807
9673,-0.318151
9674,-0.290074
9675,1.816129
9676,2.540169
9677,1.9823
9678,2.636759
9679,1.352102
9680,2.70161
9681,0.773175
9682,2.737163
9683,2.064698
9684,2.184024
9685,2.121462
9686,1.498283
9687,0.128634
9688,0.097353
9689,-0.604257
9690,-0.326696
9691,-0.298619
9692,1.174487
9693,3.761959
9694,3.289082
9695,2.67216
9696,2.737316
9697,2.803845
9698,2.12253
9699,2.903182
9700,2.303655
9701,2.24094
9702,2.365606
9703,2.303197
9704,1.654383
9705,0.229038
9706,0.194247
9707,0.896925
9708,1.524681
9709,0.784771
9710,-0.592355
9711,0.773327
9712,0.666667
9713,1.35256
9714,2.067445
9715,1.377127
9716,1.377737
9717,1.377584
9718,1.377127
9719,0.666667
9720,1.352102
9721,2.067597
9722,2.737163
9723,1.425498
9724,1.425193
9725,0.705119
9726,0.773175
9727,0.053712
9728,-0.652171
9729,-0.298466
9730,0.508431
9731,0.573129
9732,-0.043641
9733,-0.362554
9734,-0.630045
9735,-1.426566
9736,-2.050355
9737,-2.100557
9738,-1.962768
9739,-1.14519
9740,-0.635386
9741,-0.305943
9742,-0.704509
9743,-0.16022
9744,-0.157168
9745,0.704204
9746,1.037308
9747,2.026703
9748,1.529107
9749,2.014801
9750,2.535744
9751,2.749371
9752,2.081331
9753,3.181048
9754,2.375219
9755,3.511711
9756,2.685435
9757,2.815442
9758,3.553826
9759,3.123522
9760,2.626993
9761,3.4551
9762,2.272526
9763,2.919966
9764,1.152056
9765,2.417639
9766,1.875029
9767,2.510719
9768,0.575418
9769,-0.298772
9770,-0.349889
9771,-0.626688
9772,0.166934
9773,1.003891
9774,1.003433
9775,1.797818
9776,1.028458
9777,1.831083
9778,1.458152
9779,1.473106
9780,1.081102
9781,1.48867
9782,1.094377
9783,1.916991
9784,1.121233
9785,1.53521
9786,1.55108
9787,1.566796
9788,1.163348
9789,2.006104
9790,1.191577
9791,1.191424
9792,1.615625
9793,1.631647
9794,1.220417
9795,1.220417
9796,1.561456
9797,1.231098
9798,1.231098
9799,1.660639
9800,0.818799
9801,1.231708
9802,1.661097
9803,0.818799
9804,1.660945
9805,0.818341
9806,0.891432
9807,1.561456
9808,0.891127
9809,1.561761
9810,0.891279
9811,1.219806
9812,1.562066
9813,0.891432
9814,1.220264
9815,1.220111
9816,1.562219
9817,0.891127
9818,1.219806
9819,1.992676
9820,0.819104
9821,2.095064
9822,1.261311
9823,1.693904
9824,1.712215
9825,2.169986
9826,1.762875
9827,2.228733
9828,1.815824
9829,2.745556
9830,2.348516
9831,2.295109
9832,2.898604
9833,2.489967
9834,2.05417
9835,3.038834
9836,2.134127
9837,2.642252
9838,2.194095
9839,2.214237
9840,2.733043
9841,1.78027
9842,2.678111
9843,1.813993
9844,2.314641
9845,1.833524
9846,1.833829
9847,1.833829
9848,2.336156
9849,1.351644
9850,1.833524
9851,1.833677
9852,1.833829
9853,1.334401
9854,1.317464
9855,1.398947
9856,1.286793
9857,1.269398
9858,1.742428
9859,0.768139
9860,1.705501
9861,1.705043
9862,1.705501
9863,1.705501
9864,1.705196
9865,0.357519
9866,1.270619
9867,1.928893
9868,2.230716
9869,2.157321
9870,2.275883
9871,2.202487
9872,2.420996
9873,2.351568
9874,2.176852
9875,2.293736
9876,2.014496
9877,1.722591
9878,1.320211
9879,1.205005
9880,1.185473
9881,1.3608
9882,2.230869
9883,2.153353
9884,1.673152
9885,1.276112
9886,1.357595
9887,2.02945
9888,2.140078
9889,2.156863
9890,2.173495
9891,1.89044
9892,1.795224
9893,1.994049
9894,2.202335
9895,2.621347
9896,2.659037
9897,2.593118
9898,2.831006
9899,2.873579
9900,2.291295
9901,2.408484
9902,2.740368
9903,2.66865
9904,1.645228
9905,1.318532
9906,1.190967
9907,1.572747
9908,2.072023
9909,1.458915
9910,0.832532
9911,0.898146
9912,1.465019
9913,2.054627
9914,2.062715
9915,1.065537
9916,0.941634
9917,1.604181
9918,1.993896
9919,1.405509
9920,0.80293
9921,0.77348
9922,1.712215
9923,2.201877
9924,2.123903
9925,1.353933
9926,1.145953
9927,0.837873
9928,0.243381
9929,0.674754
9930,1.303883
9931,1.576715
9932,1.387503
9933,1.758145
9934,1.861143
9935,2.831006
9936,3.086442
9937,3.060807
9938,3.028153
9939,2.990463
9940,2.741283
9941,2.476997
9942,2.197604
9943,1.904631
9944,1.700465
9945,1.794919
9946,1.891966
9947,1.993286
9948,2.099947
9949,1.904631
9950,1.397269
9951,1.078508
9952,0.953536
9953,1.221637
9954,1.795377
9955,1.300069
9956,1.283894
9957,1.168688
9958,-0.785687
9959,-0.174411
9960,0.885328
9961,0.227207
9962,1.464408
9963,0.826886
9964,2.083772
9965,0.827039
9966,0.807965
9967,1.418326
9968,2.056611
9969,0.18204
9970,2.029908
9971,1.418479
9972,2.702068
9973,2.11017
9974,3.460288
9975,2.221256
9976,2.249638
9977,3.641718
9978,2.366522
9979,2.395056
9980,3.023575
9981,2.48188
9982,3.221637
9983,2.574655
9984,2.606851
9985,3.364767
9986,2.703136
9987,2.736095
9988,2.034638
9989,1.307851
9990,1.282368
9991,1.258412
9992,-0.084535
9993,0.468147
9994,0.430152
9995,-0.08896
9996,0.34226
9997,-0.484169
9998,-0.500191
9999,-0.214084
10000,2.003815
10001,2.029908
10002,2.056458
10003,2.082551
10004,2.11017
10005,3.459525
10006,1.559625
10007,2.891127
10008,1.608301
10009,2.955062
10010,2.335698
10011,2.365454
10012,2.395666
10013,1.734951
10014,3.021897
10015,3.187152
10016,2.543221
10017,3.29366
10018,3.36492
10019,2.703593
10020,3.474174
10021,2.063783
10022,-0.399023
10023,-0.08423
10024,-0.106966
10025,1.78378
10026,1.783627
10027,2.48127
10028,1.81033
10029,2.512245
10030,2.544137
10031,1.162737
10032,1.139391
10033,-0.404364
10034,1.030442
10035,1.683375
10036,1.682918
10037,1.683223
10038,3.055467
10039,2.326085
10040,1.756771
10041,2.451057
10042,2.48188
10043,1.810483
10044,1.810788
10045,1.81033
10046,1.810636
10047,2.815137
10048,-0.254673
10049,1.266804
10050,1.738308
10051,-0.047761
10052,0.238041
10053,-0.081941
10054,-0.32166
10055,-0.121157
10056,-0.350042
10057,0.025635
10058,-0.534218
10059,0.446937
10060,1.176776
10061,1.177844
10062,1.177234
10063,1.177691
10064,1.177234
10065,-1.348135
10066,-1.77142
10067,-1.562676
10068,-0.263828
10069,-0.428626
10070,-0.147402
10071,0.652781
10072,0.392462
10073,0.906538
10074,0.652476
10075,0.652476
10076,0.392309
10077,1.571221
10078,-0.117952
10079,-0.577249
10080,-0.012055
10081,-0.704967
10082,0.286564
10083,0.224002
10084,0.218204
10085,0.212253
10086,-1.026932
10087,-1.675288
10088,-0.864118
10089,-0.174716
10090,0.053712
10091,1.536278
10092,1.875334
10093,0.991836
10094,2.058289
10095,2.416266
10096,2.343481
10097,2.731823
10098,2.00412
10099,0.02182
10100,2.057374
10101,1.165484
10102,0.928511
10103,0.939498
10104,0.626993
10105,0.627298
10106,0.950179
10107,1.224537
10108,1.99115
10109,1.991302
10110,2.057679
10111,2.125734
10112,0.449378
10113,0.795148
10114,1.152972
10115,1.898375
10116,2.250706
10117,1.938659
10118,2.065309
10119,0.189364
10120,-0.24033
10121,-0.421912
10122,-0.593423
10123,-0.263828
10124,-0.268406
10125,-0.30396
10126,0.070649
10127,0.635996
10128,0.124514
10129,0.177768
10130,-0.396429
10131,0.082704
10132,-0.166171
10133,-0.392309
10134,-0.599069
10135,-0.947127
10136,-1.374075
10137,-1.940948
10138,-0.966812
10139,0.680705
10140,0.961318
10141,1.291066
10142,1.765469
10143,1.510491
10144,1.656214
10145,0.986801
10146,0.68513
10147,0.319829
10148,-0.350347
10149,-0.501106
10150,-0.459907
10151,-0.314794
10152,-0.436866
10153,-0.287633
10154,-0.596628
10155,-0.770123
10156,-0.656901
10157,-0.154574
10158,0.065919
10159,-0.023957
10160,-0.219577
10161,-0.248569
10162,0.028077
10163,0.952468
10164,0.81117
10165,0.496834
10166,1.314565
10167,1.322042
10168,1.511559
10169,0.885176
10170,-0.043488
10171,0.680705
10172,0.67628
10173,0.178225
10174,0.454261
10175,0.183871
10176,0.183871
10177,-0.171511
10178,-0.270542
10179,-0.145724
10180,-0.248722
10181,-0.134737
10182,0.12604
10183,0.552377
10184,1.09102
10185,0.634012
10186,1.232471
10187,0.720073
10188,0.485389
10189,0.763867
10190,0.517586
10191,-0.18265
10192,-0.162051
10193,-0.158846
10194,-0.042878
10195,-0.391394
10196,-1.018387
10197,-0.629282
10198,-0.09781
10199,-0.023804
10200,-0.030671
10201,1.139086
10202,1.833677
10203,0.947127
10204,-0.029755
10205,-0.042725
10206,-0.127718
10207,-0.373083
10208,-0.377356
10209,-0.412451
10210,-0.174258
10211,-0.015564
10212,-0.073548
10213,-0.071717
10214,-0.0177
10215,0.000305
10216,0
10217,0.000153
10218,0.003357
10219,0.253758
10220,0.683452
10221,0.87602
10222,0.522316
10223,0.834668
10224,1.074388
10225,1.835355
10226,1.837797
10227,1.53994
10228,0.515602
10229,0.380255
10230,0.922408
10231,0.216678
10232,0.028992
10233,0.995041
10234,0.426642
10235,1.012741
10236,0.840162
10237,0.9131
10238,1.553063
10239,-0.156252
10240,-0.07187
10241,-0.155032
10242,-0.073854
10243,-0.24918
10244,-0.33402
10245,-0.911879
10246,-0.796826
10247,-0.463722
10248,-0.16495
10249,0.711833
10250,1.038682
10251,1.175097
10252,1.617762
10253,1.236286
10254,1.324636
10255,0.782635
10256,0.236973
10257,-0.150301
10258,-0.324407
10259,0.023499
10260,0.201572
10261,0.460975
10262,0.207065
10263,-0.023499
10264,0.201572
10265,-0.160983
10266,-0.025635
10267,0.986801
10268,0.72755
10269,1.076829
10270,1.437247
10271,0.854353
10272,0.269322
10273,-0.310674
10274,-0.672007
10275,-0.398108
10276,-0.361181
10277,-0.254673
10278,-0.131075
10279,-0.141146
10280,0.590677
10281,0.362554
10282,0.597848
10283,0.655833
10284,-0.150759
10285,0.160983
10286,1.150072
10287,1.236744
10288,1.914397
10289,2.09659
10290,2.283818
10291,2.105898
10292,2.249485
10293,1.995117
10294,2.949722
10295,2.709087
10296,1.948577
10297,0.601053
10298,1.498589
10299,0.180056
10300,0.171817
10301,-0.130617
10302,0.576791
10303,0.086976
10304,1.499809
10305,1.029679
10306,2.02594
10307,1.097276
10308,1.582513
10309,1.148089
10310,0.691997
10311,-0.552377
10312,-0.154574
10313,-0.128481
10314,0.155337
10315,1.911803
10316,1.584192
10317,2.035554
10318,2.674144
10319,1.715114
10320,2.34226
10321,2.427863
10322,2.438544
10323,2.054627
10324,2.584115
10325,2.185092
10326,2.735943
10327,2.322881
10328,1.126421
10329,-0.044862
10330,-1.109331
10331,-0.594491
10332,-0.065156
10333,-0.108186
10334,1.428855
10335,1.904631
10336,1.952239
10337,2.078584
10338,2.053864
10339,0.993668
10340,1.545281
10341,2.783703
10342,1.068132
10343,2.212863
10344,1.105821
10345,1.765011
10346,1.708248
10347,2.068971
10348,1.177386
10349,1.177081
10350,1.177691
10351,1.177386
10352,2.024262
10353,2.407111
10354,1.67834
10355,2.131991
10356,1.728237
10357,2.189364
10358,1.337606
10359,1.78027
10360,0.910201
10361,1.337453
10362,1.336843
10363,1.336843
10364,1.780728
10365,1.35256
10366,1.352407
10367,1.798428
10368,1.368429
10369,1.367971
10370,1.815824
10371,1.83444
10372,2.307774
10373,1.431754
10374,2.348669
10375,1.464866
10376,1.924926
10377,1.849851
10378,1.125963
10379,1.481193
10380,1.481346
10381,1.022812
10382,1.463951
10383,1.008469
10384,1.447929
10385,0.993515
10386,0.979629
10387,1.415427
10388,0.965743
10389,1.851835
10390,0.519265
10391,1.383841
10392,1.383993
10393,0.495613
10394,0.910353
10395,0.896925
10396,0.88365
10397,0.870527
10398,0.856641
10399,0.844282
10400,0.831312
10401,1.245899
10402,0.818799
10403,1.231556
10404,1.231556
10405,0.891127
10406,1.220264
10407,1.219806
10408,1.219806
10409,2.4271
10410,2.572824
10411,3.544518
10412,2.745861
10413,3.658656
10414,3.399405
10415,3.992523
10416,3.631647
10417,3.132677
10418,2.797284
10419,2.843671
10420,2.379797
10421,2.914931
10422,1.932403
10423,2.963149
10424,1.973297
10425,1.973144
10426,1.973297
10427,1.972381
10428,2.490272
10429,1.993439
10430,1.993286
10431,1.993591
10432,1.992676
10433,1.992981
10434,-0.267948
10435,-0.482643
10436,-0.083162
10437,1.219654
10438,1.203937
10439,1.188067
10440,1.651179
10441,1.650721
10442,1.650874
10443,1.650721
10444,1.651026
10445,2.133516
10446,1.187915
10447,2.619669
10448,1.204242
10449,2.154116
10450,1.204395
10451,1.187152
10452,2.133059
10453,2.642557
10454,2.688029
10455,2.732128
10456,2.777905
10457,2.825055
10458,2.872816
10459,2.919814
10460,2.968643
10461,1.977569
10462,3.017014
10463,3.066148
10464,2.059205
10465,2.586252
10466,2.60914
10467,2.102083
10468,2.102083
10469,2.101472
10470,1.574884
10471,2.08011
10472,1.555962
10473,2.059815
10474,1.537041
10475,2.038605
10476,1.51812
10477,1.499351
10478,2.517281
10479,0.984817
10480,1.975891
10481,1.462882
10482,1.444724
10483,1.935912
10484,1.426566
10485,1.409171
10486,1.390402
10487,1.372549
10488,1.857328
10489,0.858167
10490,1.320821
10491,1.799496
10492,1.303578
10493,1.286336
10494,2.256504
10495,2.277256
10496,1.799649
10497,2.298009
10498,1.818265
10499,1.81796
10500,2.319829
10501,1.837339
10502,1.837491
10503,2.340887
10504,1.355306
10505,2.340734
10506,1.355459
10507,2.341039
10508,1.857633
10509,1.857176
10510,1.355917
10511,0.842603
10512,1.303426
10513,0.3122
10514,0.274815
10515,2.154269
10516,1.687648
10517,2.173953
10518,1.705501
10519,2.193637
10520,1.236133
10521,1.705653
10522,2.1944
10523,2.709239
10524,1.760891
10525,2.755169
10526,2.298619
10527,2.318914
10528,2.341344
10529,1.857481
10530,2.36286
10531,1.876707
10532,1.876555
10533,2.99794
10534,1.209125
10535,1.892119
10536,2.606546
10537,1.209735
10538,3.328603
10539,1.233997
10540,1.91989
10541,2.63859
10542,1.23415
10543,2.638285
10544,1.233997
10545,1.920195
10546,2.637827
10547,1.233997
10548,1.919432
10549,1.920043
10550,1.91989
10551,1.919738
10552,1.919432
10553,1.209888
10554,1.892119
10555,2.606699
10556,0.507057
10557,2.575113
10558,1.185779
10559,2.574655
10560,1.185931
10561,1.8645
10562,2.574655
10563,1.185779
10564,2.57496
10565,1.891661
10566,1.892271
10567,2.606394
10568,1.209583
10569,2.606699
10570,1.920195
10571,1.920043
10572,2.638895
10573,1.947967
10574,2.774243
10575,1.980621
10576,1.980926
10577,2.708019
10578,2.009766
10579,2.009918
10580,2.009461
10581,2.009461
10582,2.009613
10583,2.009918
10584,2.009461
10585,2.740826
10586,2.038605
10587,1.311208
10588,2.740215
10589,2.038148
10590,2.037995
10591,2.038148
10592,2.038453
10593,2.038605
10594,2.0383
10595,2.038148
10596,2.037995
10597,2.77348
10598,2.067597
10599,2.068666
10600,2.068208
10601,2.80766
10602,2.097963
10603,2.098116
10604,2.948196
10605,1.286641
10606,2.94789
10607,1.286336
10608,2.09781
10609,0.63447
10610,1.311208
10611,0.469368
10612,1.948577
10613,1.233845
10614,1.209735
10615,1.892271
10616,1.186236
10617,1.86511
10618,1.864958
10619,1.16289
10620,1.837186
10621,1.837034
10622,1.837186
10623,1.837186
10624,2.240024
10625,1.853361
10626,2.662699
10627,1.884947
10628,3.42153
10629,2.666514
10630,1.972686
10631,1.254444
10632,1.128557
10633,1.202869
10634,1.079118
10635,1.852445
10636,1.152514
10637,0.343175
10638,0.208438
10639,1.709163
10640,2.493935
10641,1.73846
10642,1.738613
10643,0.958724
10644,-0.195163
10645,0.212558
10646,0.826123
10647,0.160525
10648,-0.244755
10649,-0.601053
10650,-1.843137
10651,-2.100862
10652,-2.10071
10653,-0.876936
10654,0.227512
10655,1.697261
10656,2.814984
10657,2.949111
10658,1.420462
10659,1.969329
10660,2.021668
10661,-0.097505
10662,1.411917
10663,1.508354
10664,-0.097505
10665,1.411765
10666,1.508354
10667,2.626841
10668,2.235447
10669,2.215152
10670,1.616846
10671,1.070115
10672,2.298924
10673,1.770962
10674,2.988174
10675,1.875181
10676,2.511025
10677,1.869841
10678,1.982452
10679,0.611276
10680,1.9823
10681,2.011139
10682,0.630655
10683,2.637064
10684,0.734722
10685,1.331044
10686,2.67216
10687,0.666209
10688,-0.317845
10689,2.69276
10690,1.951934
10691,2.702068
10692,3.512932
10693,1.474784
10694,0.11368
10695,-0.303655
10696,-0.317845
10697,-0.290227
10698,1.815976
10699,2.540322
10700,1.9823
10701,2.636606
10702,1.352255
10703,2.701762
10704,0.773327
10705,2.737011
10706,2.064088
10707,2.183413
10708,2.121767
10709,1.497826
10710,0.128634
10711,0.097353
10712,-0.604257
10713,-0.326848
10714,-0.298772
10715,1.174487
10716,3.761349
10717,3.288624
10718,2.672007
10719,2.737621
10720,2.803693
10721,2.121462
10722,2.903334
10723,2.304112
10724,2.24155
10725,2.366064
10726,2.302586
10727,1.654231
10728,0.228885
10729,0.194247
10730,0.896162
10731,1.524834
10732,0.784771
10733,-0.592355
10734,0.773632
10735,0.666667
10736,1.35256
10737,2.068055
10738,1.377127
10739,1.37789
10740,1.377279
10741,1.377279
10742,0.666819
10743,1.35256
10744,2.067292
10745,2.737316
10746,1.42504
10747,1.424887
10748,0.704967
10749,0.77348
10750,0.053712
10751,-0.652018
10752,-0.298619
10753,0.509041
10754,0.573892
10755,-0.043488
10756,-0.362249
10757,-0.629587
10758,-1.426719
10759,-2.050202
10760,-2.100404
10761,-1.961852
